"Date","Baseline","SevenDayAverage"
2021-02-19,284.451381964989,311.71278664945
2021-02-20,283.848253542767,308.938395907226
2021-02-21,283.124499436099,304.354619898334
2021-02-22,282.400745329432,300.012095258332
2021-02-23,281.676991222765,295.187067880551
2021-02-24,280.953237116098,290.36204050277
2021-02-25,280.132982461875,284.572007649434
2021-02-26,279.312727807653,280.229483009431
2021-02-27,278.49247315343,275.886958369428
2021-02-28,277.672218499207,274.921952893872
2021-03-01,276.851963844985,272.026936467204
2021-03-02,276.031709190762,272.268187836093
2021-03-03,275.211454536539,272.509439204982
2021-03-04,274.391199882316,270.941305307203
2021-03-05,273.570945228094,269.373171409425
2021-03-06,272.750690573871,270.096925516092
2021-03-07,271.930435919648,272.750690573871
2021-03-08,271.110181265426,279.686667429431
2021-03-09,270.289926611203,284.2101305961
2021-03-10,269.46967195698,286.743269969435
2021-03-11,268.649417302757,289.155783658325
2021-03-12,267.92566319609,289.879537764992
2021-03-13,267.201909089423,290.60329187166
2021-03-14,266.478154982756,290.844543240549
2021-03-15,265.754400876089,286.562331442768
2021-03-16,265.754400876089,280.711985747209
2021-03-17,265.754400876089,279.746980271653
2021-03-18,265.754400876089,278.781974796097
2021-03-19,265.754400876089,274.439450156094
2021-03-20,265.935339402756,272.509439204982
2021-03-21,266.116277929423,271.544433729426
2021-03-22,266.297216456089,270.57942825387
2021-03-23,266.478154982756,268.830355829424
2021-03-24,266.659093509423,272.268187836093
2021-03-25,266.84003203609,275.886958369428
2021-03-26,267.020970562756,280.229483009431
2021-03-27,267.201909089423,283.124499436099
2021-03-28,269.131920040535,287.467024076102
2021-03-29,271.061930991648,293.257056929439
2021-03-30,272.99194194276,295.42831924944
2021-03-31,273.172880469427,295.42831924944
2021-04-01,273.353818996094,295.42831924944
2021-04-02,273.53475752276,294.704565142773
2021-04-03,273.715696049427,291.809548716105
2021-04-04,273.172880469427,284.2101305961
2021-04-05,272.630064889426,276.610712476096
2021-04-06,272.087249309426,281.194488484987
2021-04-07,271.544433729426,280.832611431654
2021-04-08,271.544433729426,280.47073437832
2021-04-09,271.544433729426,283.6673150161
2021-04-10,271.544433729426,286.170297968324
2021-04-11,271.725372256093,288.673280920547
2021-04-12,271.906310782759,288.914532289436
2021-04-13,272.087249309426,288.673280920547
2021-04-14,272.268187836093,289.035157973881
2021-04-15,272.509439204982,289.397035027214
2021-04-16,272.750690573871,286.562331442768
2021-04-17,272.99194194276,288.673280920547
2021-04-18,273.233193311649,290.241414818326
2021-04-19,272.99194194276,291.809548716105
2021-04-20,272.750690573871,295.42831924944
2021-04-21,272.509439204982,295.669570618329
2021-04-22,272.268187836093,290.542979029437
2021-04-23,272.268187836093,289.397035027214
2021-04-24,272.268187836093,287.708275444991
2021-04-25,272.268187836093,286.019515862768
2021-04-26,272.268187836093,283.607002173878
2021-04-27,272.931629100538,283.275281541655
2021-04-28,273.595070364983,282.943560909433
2021-04-29,274.258511629427,289.27640934277
2021-04-30,274.921952893872,290.36204050277
2021-05-01,274.258511629427,297.237704516108
2021-05-02,273.595070364983,297.599581569442
2021-05-03,272.931629100538,295.669570618329
2021-05-04,272.268187836093,296.272699040552
2021-05-05,272.268187836093,296.875827462774
2021-05-06,272.268187836093,295.910821987218
2021-05-07,272.268187836093,295.910821987218
2021-05-08,272.268187836093,292.050800084994
2021-05-09,272.087249309426,292.774554191661
2021-05-10,271.906310782759,289.638286396103
2021-05-11,271.725372256093,285.53701312499
2021-05-12,271.544433729426,285.054510387212
2021-05-13,271.785685098315,284.2101305961
2021-05-14,272.026936467204,283.124499436099
2021-05-15,272.268187836093,282.038868276099
2021-05-16,272.539595626093,285.53701312499
2021-05-17,272.811003416093,288.914532289436
2021-05-18,273.082411206093,293.739559667217
2021-05-19,273.353818996094,293.860185351661
2021-05-20,273.522694954316,293.980811036106
2021-05-21,273.691570912538,292.533302822772
2021-05-22,273.860446870761,291.447671662771
2021-05-23,274.029322828983,293.799872509439
2021-05-24,274.198198787205,296.152073356107
2021-05-25,275.726124123502,301.942106209444
2021-05-26,277.2540494598,307.732139062781
2021-05-27,278.781974796097,313.522171916118
2021-05-28,279.264477533875,318.660826073454
2021-05-29,279.746980271653,323.799480230791
2021-05-30,280.229483009431,334.269789640575
2021-05-31,280.03648191432,333.546035533908
2021-06-01,279.843480819209,332.822281427241
2021-06-02,279.650479724097,330.651019107239
2021-06-03,279.457478628986,330.40976773835
2021-06-04,279.264477533875,332.339778689462
2021-06-05,280.068648763505,331.495398898351
2021-06-06,280.872819993135,330.651019107239
2021-06-07,281.676991222765,327.99725404946
2021-06-08,282.159493960543,325.825991729459
2021-06-09,282.641996698321,326.911622889459
2021-06-10,283.124499436099,327.99725404946
2021-06-11,283.607002173878,330.168516369461
2021-06-12,284.029192069433,330.40976773835
2021-06-13,284.451381964989,329.625700789461
2021-06-14,284.873571860545,334.269789640575
2021-06-15,285.295761756101,334.872918062797
2021-06-16,286.140141547212,335.47604648502
2021-06-17,286.984521338324,333.546035533908
2021-06-18,287.828901129436,333.06353279613
2021-06-19,288.673280920547,334.36629018813
2021-06-20,289.638286396103,335.669047580131
2021-06-21,290.60329187166,336.682303329465
2021-06-22,291.568297347216,335.596672169464
2021-06-23,292.533302822772,331.073209002795
2021-06-24,293.196744087217,333.787286902797
2021-06-25,293.860185351661,333.063532796129
2021-06-26,294.523626616106,332.339778689462
2021-06-27,295.187067880551,326.911622889459
2021-06-28,296.714993216848,327.092561416126
2021-06-29,298.242918553146,330.892270476128
2021-06-30,299.770843889443,333.063532796129
2021-07-01,300.434285153888,335.234795116131
2021-07-02,301.097726418333,340.421699547245
2021-07-03,301.761167682777,345.608603978359
2021-07-04,302.424608947222,349.709877249473
2021-07-05,303.952534283519,347.900491982805
2021-07-06,305.480459619817,348.986123142806
2021-07-07,307.008384956114,353.811150520586
2021-07-08,308.094016116115,351.398636831696
2021-07-09,309.179647276115,353.690524836142
2021-07-10,310.265278436116,354.233340416142
2021-07-11,311.350909596116,354.776155996143
2021-07-12,311.893725176117,356.04272568281
2021-07-13,312.436540756117,355.210408460143
2021-07-14,312.979356336117,361.289942956147
2021-07-15,313.522171916118,361.893071378369
2021-07-16,312.753183177784,362.496199800592
2021-07-17,311.98419443945,373.352511400598
2021-07-18,311.215205701116,388.249783429496
2021-07-19,310.446216962783,402.905804089505
2021-07-20,309.224881907782,417.19994769618
2021-07-21,308.003546852781,423.050293391739
2021-07-22,306.78221179778,425.342181396185
2021-07-23,305.56087674278,420.637779702849
2021-07-24,302.826694562037,408.092708520619
2021-07-25,300.092512381295,403.991435249506
2021-07-26,297.358330200552,381.072555205047
2021-07-27,296.513950409441,361.289942956147
2021-07-28,295.669570618329,349.709877249473
2021-07-29,294.825190827218,344.884849871692
2021-07-30,293.980811036106,339.2154427028
2021-07-31,292.23173861166,330.40976773835
2021-08-01,290.482666187215,329.927265000572
2021-08-02,288.733593762769,330.590706265017
2021-08-03,286.984521338324,331.254147529462
2021-08-04,285.838577336101,327.99725404946
2021-08-05,284.692633333878,327.99725404946
2021-08-06,283.546689331655,327.99725404946
2021-08-07,282.400745329432,331.616024582795
2021-08-08,280.229483009431,334.511041009464
2021-08-09,278.05822068943,337.406057436132
2021-08-10,275.886958369428,339.577319756133
2021-08-11,274.982265736095,343.919844396136
2021-08-12,274.077573102761,343.919844396136
2021-08-13,273.172880469427,343.919844396136
2021-08-14,272.268187836093,338.371062911688
2021-08-15,271.182556676092,329.444762262794
2021-08-16,270.096925516092,327.514751311682
2021-08-17,269.011294356091,328.359131102793
2021-08-18,267.92566319609,329.203510893905
2021-08-19,268.408165933868,334.269789640575
2021-08-20,268.890668671646,336.320426276132
2021-08-21,269.373171409425,340.059822493912
2021-08-22,270.096925516092,341.024827969468
2021-08-23,270.820679622759,341.989833445024
2021-08-24,271.544433729426,343.196090289469
2021-08-25,272.268187836093,341.024827969468
2021-08-26,272.630064889426,336.441051960576
2021-08-27,272.99194194276,332.339778689462
2021-08-28,273.353818996094,332.460404373907
2021-08-29,273.715696049427,332.581030058351
2021-08-30,273.595070364983,335.717297853909
2021-08-31,273.474444680538,336.199800591687
2021-09-01,273.353818996094,335.958549222798
2021-09-02,273.329693859205,340.301073862801
2021-09-03,273.305568722316,354.052401889476
2021-09-04,273.281443585427,359.359932005034
2021-09-05,273.257318448538,374.800019613932
2021-09-06,273.233193311649,377.453784671712
2021-09-07,273.353818996094,377.815661725045
2021-09-08,273.474444680538,378.177538778379
2021-09-09,273.595070364983,375.765025089489
2021-09-10,273.715696049427,368.04498128504
2021-09-11,274.680701524983,356.223664209477
2021-09-12,275.645707000539,347.176737876138
2021-09-13,276.610712476096,340.059822493912
2021-09-14,276.562462202318,337.88856017391
2021-09-15,276.51421192854,333.304784165019
2021-09-16,276.465961654762,330.168516369461
2021-09-17,276.417711380984,324.860986253902
2021-09-18,276.369461107207,323.654729409457
2021-09-19,277.897386443504,322.327846880568
2021-09-20,279.425311779801,321.000964351678
2021-09-21,280.953237116098,321.242215720567
2021-09-22,281.496052696098,321.362841405011
2021-09-23,282.038868276099,321.483467089456
2021-09-24,282.581683856099,323.654729409457
2021-09-25,283.124499436099,328.721008156127
2021-09-26,284.029192069433,330.651019107239
2021-09-27,284.933884702767,331.616024582795
2021-09-28,285.838577336101,326.730684362792
2021-09-29,286.743269969435,324.378483516124
2021-09-30,287.286085549435,328.962259525016
2021-10-01,287.828901129436,337.164806067243
2021-10-02,288.371716709436,341.205766496134
2021-10-03,288.914532289436,342.321554077246
2021-10-04,290.000163449437,343.437341658358
2021-10-05,291.085794609438,346.814860822804
2021-10-06,292.171425769438,352.122390938363
2021-10-07,293.045961981661,346.633922296138
2021-10-08,293.920498193884,343.437341658358
2021-10-09,294.795034406106,343.678593027247
2021-10-10,295.669570618329,343.919844396136
2021-10-11,296.091760513885,344.884849871692
2021-10-12,296.513950409441,344.522972818359
2021-10-13,296.936140304997,344.161095765025
2021-10-14,297.358330200552,345.608603978359
2021-10-15,298.142397149442,344.402347133914
2021-10-16,298.926464098331,346.69423513836
2021-10-17,299.710531047221,348.986123142806
2021-10-18,300.49459799611,356.58554126281
2021-10-19,300.675536522777,358.877429267256
2021-10-20,300.856475049443,359.649433647701
2021-10-21,301.03741357611,360.421438028146
2021-10-22,301.218352102777,367.562478547261
2021-10-23,301.459603471666,369.974992236152
2021-10-24,301.700854840555,367.984668442817
2021-10-25,301.942106209444,365.994344649483
2021-10-26,302.183357578333,364.184959382815
2021-10-27,302.303983262778,364.908713489482
2021-10-28,302.424608947222,367.321227178372
2021-10-29,302.545234631667,367.562478547261
2021-10-30,302.665860316111,367.80372991615
2021-10-31,303.027737369445,366.838724440594
2021-11-01,303.389614422778,365.873718965038
2021-11-02,303.751491476112,362.254948431703
2021-11-03,304.113368529445,353.569899151697
2021-11-04,304.113368529445,348.624246089472
2021-11-05,304.113368529445,344.100782922803
2021-11-06,304.113368529445,345.36735260947
2021-11-07,304.113368529445,347.538614929472
2021-11-08,304.475245582779,350.071754302806
2021-11-09,304.837122636113,355.49991010281
2021-11-10,305.198999689446,357.188669685033
2021-11-11,305.56087674278,358.877429267256
2021-11-12,305.862440953891,357.9124237917
2021-11-13,306.164005165002,358.877429267256
2021-11-14,306.465569376114,355.49991010281
2021-11-15,306.767133587225,350.916134093918
2021-11-16,307.691930501299,346.573609453915
2021-11-17,308.616727415374,342.713587551691
2021-11-18,309.541524329449,338.853565649466
2021-11-19,311.44137885945,338.612314280577
2021-11-20,313.341233389451,339.094817018355
2021-11-21,315.241087919452,339.577319756133
2021-11-22,317.140942449453,343.678593027247
2021-11-23,318.588450662787,345.548291136137
2021-11-24,320.035958876122,350.43363135614
2021-11-25,321.483467089456,347.779866298361
2021-11-26,323.594416567235,348.624246089472
2021-11-27,325.705366045014,349.468625880584
2021-11-28,327.816315522793,351.881139569474
2021-11-29,329.927265000572,356.223664209477
2021-11-30,331.073209002795,360.32493748059
2021-12-01,332.219153005018,366.356221702816
2021-12-02,333.365097007241,373.231885716154
2021-12-03,334.511041009464,376.549092038378
2021-12-04,337.406057436132,379.866298360602
2021-12-05,340.301073862801,378.660041516157
2021-12-06,343.196090289469,382.761314787271
2021-12-07,344.884849871692,386.440398162828
2021-12-08,346.573609453915,379.142544253935
2021-12-09,348.262369036139,369.070299602818
2021-12-10,349.800346512806,365.39121622726
2021-12-11,351.338323989474,360.566188849479
2021-12-12,352.876301466141,354.920906817476
2021-12-13,354.414278942809,349.348000196139
2021-12-14,355.952256419477,345.36735260947
2021-12-15,357.490233896144,340.059822493912
2021-12-16,359.028211372812,339.577319756133
2021-12-17,360.566188849479,339.094817018355
2021-12-18,361.186549512337,340.662950916134
2021-12-19,361.806910175194,344.82453702947
2021-12-20,362.427270838052,361.772445693925
2021-12-21,363.047631500909,358.394926529478
2021-12-22,363.667992163767,364.546836436149
2021-12-23,364.288352826624,369.974992236152
2021-12-24,364.908713489482,373.593762769487
2021-12-25,363.642143802815,377.695036040601
2021-12-26,362.375574116147,388.430721956163
2021-12-27,361.10900442948,391.446364067276
2021-12-28,359.842434742812,395.547637338389
2021-12-29,359.199097759108,403.810496722839
2021-12-30,358.555760775404,405.43894346284
2021-12-31,357.9124237917,401.458295876171
2022-01-01,356.404602736144,398.201402396169
2022-01-02,354.896781680587,393.135123649499
2022-01-03,353.388960625031,389.516353116164
2022-01-04,351.881139569474,378.660041516157
2022-01-05,351.157385462807,358.394926529478
2022-01-06,350.43363135614,353.569899151697
2022-01-07,349.709877249473,348.744871773917
2022-01-08,348.986123142806,347.176737876138
2022-01-09,348.262369036139,343.437341658358
2022-01-10,347.538614929472,339.034504176133
2022-01-11,346.814860822804,339.2154427028
2022-01-12,346.091106716137,339.396381229467
2022-01-13,345.36735260947,341.024827969468
2022-01-14,344.643598502803,334.993543747242
2022-01-15,343.919844396136,328.962259525016
2022-01-16,342.894526078358,323.895980778346
2022-01-17,341.869207760579,322.93097530279
2022-01-18,340.843889442801,319.312204769455
2022-01-19,339.818571125022,315.548683414786
2022-01-20,338.220280806133,318.829702031677
2022-01-21,336.621990487243,318.053367835782
2022-01-22,335.023700168353,317.277033639887
2022-01-23,333.425409849463,316.500699443993
2022-01-24,332.249309426129,315.724365248098
2022-01-25,331.073209002795,314.948031052204
2022-01-26,329.897108579461,314.171696856309
2022-01-27,328.721008156127,313.395362660415
2022-01-28,326.549745836126,312.61902846452
2022-01-29,324.378483516124,311.842694268626
2022-01-30,322.207221196123,311.066360072731
2022-01-31,321.000964351678,310.290025876836
2022-02-01,319.794707507233,309.513691680942
2022-02-02,318.588450662787,308.737357485047
2022-02-03,317.080629607231,307.961023289153
2022-02-04,315.572808551675,307.184689093258
2022-02-05,314.064987496118,306.408354897364
2022-02-06,312.557166440562,305.632020701469
2022-02-07,311.431326719079,304.855686505575
2022-02-08,310.305486997597,304.07935230968
2022-02-09,309.179647276115,303.303018113786
2022-02-10,307.370262009447,302.526683917891
2022-02-11,305.56087674278,301.750349721996
2022-02-12,303.751491476112,300.974015526102
2022-02-13,301.942106209444,300.197681330207
2022-02-14,298.78725851421,299.421347134313
2022-02-15,295.632410818976,298.645012938418
2022-02-16,292.477563123742,297.868678742524
2022-02-17,289.322715428509,297.092344546629
2022-02-18,286.167867733275,296.316010350735
2022-02-19,283.013020038041,295.53967615484
2022-02-20,279.858172342807,294.763341958945
2022-02-21,276.703324647573,293.987007763051
2022-02-22,273.548476952339,293.210673567156
2022-02-23,270.393629257105,292.434339371262
2022-02-24,267.238781561871,291.658005175367
2022-02-25,264.083933866637,290.881670979473
2022-02-26,260.929086171403,290.105336783578
2022-02-27,257.77423847617,289.329002587684
2022-02-28,254.619390780936,288.552668391789
2022-03-01,251.464543085702,287.776334195895
2022-03-02,248.309695390468,287
2022-03-03,245.154847695234,290
2022-03-04,242,293
2022-03-05,241.444444444444,297
2022-03-06,240.888888888889,301
2022-03-07,240.333333333333,305
2022-03-08,239.777777777778,307
2022-03-09,239.222222222222,309
2022-03-10,238.666666666667,306
2022-03-11,238.111111111111,306.5
2022-03-12,237.555555555556,307
2022-03-13,237,304
2022-03-14,236.875,299
2022-03-15,236.75,299
2022-03-16,236.625,299
2022-03-17,236.5,306
2022-03-18,236.375,310
2022-03-19,236.25,310
2022-03-20,236.125,310
2022-03-21,236,310.5
2022-03-22,236.285714285714,311
2022-03-23,236.571428571429,311
2022-03-24,236.857142857143,309
2022-03-25,237.142857142857,307
2022-03-26,237.428571428571,309
2022-03-27,237.714285714286,312
2022-03-28,238,315
2022-03-29,238.142857142857,312
2022-03-30,238.285714285714,309
2022-03-31,238.428571428571,306
2022-04-01,238.571428571429,306
2022-04-02,238.714285714286,306
2022-04-03,238.857142857143,301
2022-04-04,239,287
2022-04-05,239.5,286
2022-04-06,240,285
2022-04-07,240.5,283
2022-04-08,241,280.5
2022-04-09,241.5,278
2022-04-10,242,287
2022-04-11,242.5,288
2022-04-12,243,289
2022-04-13,243.285714285714,284
2022-04-14,243.571428571429,281
2022-04-15,243.857142857143,276
2022-04-16,244.142857142857,270
2022-04-17,244.428571428571,264
2022-04-18,244.714285714286,259
2022-04-19,245,259.5
2022-04-20,244.625,260
2022-04-21,244.25,263
2022-04-22,243.875,266
2022-04-23,243.5,268
2022-04-24,243.125,267
2022-04-25,242.75,266
2022-04-26,242.375,269
2022-04-27,242,272
2022-04-28,242.2,273
2022-04-29,242.4,273
2022-04-30,242.6,273
2022-05-01,242.8,280
2022-05-02,243,287
2022-05-03,242.8,281
2022-05-04,242.6,279
2022-05-05,242.4,277
2022-05-06,242.2,276
2022-05-07,242,271
2022-05-08,241.8,267
2022-05-09,241.6,265
2022-05-10,241.4,263
2022-05-11,241.2,265
2022-05-12,241,266
2022-05-13,241.142857142857,267
2022-05-14,241.285714285714,274
2022-05-15,241.428571428571,274
2022-05-16,241.571428571429,274
2022-05-17,241.714285714286,275
2022-05-18,241.857142857143,276
2022-05-19,242,277
2022-05-20,242.5,274
2022-05-21,243,271
2022-05-22,243.5,269.5
2022-05-23,244,268
2022-05-24,244.5,265
2022-05-25,245,262
2022-05-26,245.5,259
2022-05-27,246,259.5
2022-05-28,247.166666666667,260
2022-05-29,248.333333333333,264
2022-05-30,249.5,266.5
2022-05-31,250.666666666667,269
2022-06-01,251.833333333333,269
2022-06-02,253,271
2022-06-03,252.75,273
2022-06-04,252.5,288
2022-06-05,252.25,293
2022-06-06,252,287
2022-06-07,251.75,286
2022-06-08,251.5,285
2022-06-09,251.25,281
2022-06-10,251,278
2022-06-11,251.571428571429,275
2022-06-12,252.142857142857,271
2022-06-13,252.714285714286,272
2022-06-14,253.285714285714,273
2022-06-15,253.857142857143,278
2022-06-16,254.428571428571,285
2022-06-17,255,292
2022-06-18,255.75,291.5
2022-06-19,256.5,291
2022-06-20,257.25,292
2022-06-21,258,291
2022-06-22,258.75,290
2022-06-23,259.5,289.5
2022-06-24,260.25,289
2022-06-25,261,290
2022-06-26,261.875,290
2022-06-27,262.75,290
2022-06-28,263.625,285
2022-06-29,264.5,283
2022-06-30,265.375,281
2022-07-01,266.25,280
2022-07-02,267.125,280
2022-07-03,268,280
2022-07-04,268.875,281
2022-07-05,269.75,288
2022-07-06,270.625,297
2022-07-07,271.5,304
2022-07-08,272.375,310
2022-07-09,273.25,319
2022-07-10,274.125,319
2022-07-11,275,314
2022-07-12,275.142857142857,307
2022-07-13,275.285714285714,299
2022-07-14,275.428571428571,298.5
2022-07-15,275.571428571429,298
2022-07-16,275.714285714286,306
2022-07-17,275.857142857143,317
2022-07-18,276,326
2022-07-19,274.5,331
2022-07-20,273,335
2022-07-21,271.5,332.5
2022-07-22,270,330
2022-07-23,268.5,313
2022-07-24,267,294
2022-07-25,265.8,270
2022-07-26,264.6,266.5
2022-07-27,263.4,263
2022-07-28,262.2,259
2022-07-29,261,260.5
2022-07-30,259.8,262
2022-07-31,258.6,267
2022-08-01,257.4,268
2022-08-02,256.2,269
2022-08-03,255,272
2022-08-04,253.75,270
2022-08-05,252.5,268
2022-08-06,251.25,267
2022-08-07,250,266
2022-08-08,248.75,268
2022-08-09,247.5,271
2022-08-10,246.25,274
2022-08-11,245,278
2022-08-12,244,280
2022-08-13,243,282
2022-08-14,242,283
2022-08-15,241,282
2022-08-16,240,281
2022-08-17,239,276
2022-08-18,238,261
2022-08-19,238.5,254.5
2022-08-20,239,248
2022-08-21,239.5,246
2022-08-22,240,245.5
2022-08-23,240.5,245
2022-08-24,241,251
2022-08-25,241.5,253
2022-08-26,242,255
2022-08-27,242.066666666667,251
2022-08-28,242.133333333333,246
2022-08-29,242.2,247
2022-08-30,242.266666666667,248
2022-08-31,242.333333333333,244
2022-09-01,242.4,243
2022-09-02,242.466666666667,242
2022-09-03,242.533333333333,245
2022-09-04,242.6,245
2022-09-05,242.666666666667,245
2022-09-06,242.733333333333,250
2022-09-07,242.8,255
2022-09-08,242.866666666667,262
2022-09-09,242.933333333333,268
2022-09-10,243,268
2022-09-11,243.5,268
2022-09-12,244,267.5
2022-09-13,244.5,267
2022-09-14,245,269
2022-09-15,245.5,264
2022-09-16,246,266
2022-09-17,246.5,266
2022-09-18,247,266
2022-09-19,247.625,274
2022-09-20,248.25,275
2022-09-21,248.875,276
2022-09-22,249.5,278
2022-09-23,250.125,279.5
2022-09-24,250.75,281
2022-09-25,251.375,287
2022-09-26,252,288
2022-09-27,252.714285714286,289
2022-09-28,253.428571428571,296
2022-09-29,254.142857142857,302
2022-09-30,254.857142857143,303.5
2022-10-01,255.571428571429,305
2022-10-02,256.285714285714,304
2022-10-03,257,303
2022-10-04,257.714285714286,302
2022-10-05,258.428571428571,297
2022-10-06,259.142857142857,295
2022-10-07,259.857142857143,293
2022-10-08,260.571428571429,299
2022-10-09,261.285714285714,301
2022-10-10,262,302
2022-10-11,262.444444444444,303
2022-10-12,262.888888888889,305.5
2022-10-13,263.333333333333,308
2022-10-14,263.777777777778,308
2022-10-15,264.222222222222,307.5
2022-10-16,264.666666666667,307
2022-10-17,265.111111111111,309
2022-10-18,265.555555555556,309.5
2022-10-19,266,310
2022-10-20,266.25,308
2022-10-21,266.5,306
2022-10-22,266.75,301
2022-10-23,267,295
2022-10-24,267.25,292.5
2022-10-25,267.5,290
2022-10-26,267.75,290
2022-10-27,268,290
2022-10-28,268.125,292
2022-10-29,268.25,292
2022-10-30,268.375,292
2022-10-31,268.5,291.5
2022-11-01,268.625,291
2022-11-02,268.75,288
2022-11-03,268.875,289
2022-11-04,269,290
2022-11-05,269.428571428571,295
2022-11-06,269.857142857143,300
2022-11-07,270.285714285714,300.5
2022-11-08,270.714285714286,301
2022-11-09,271.142857142857,303
2022-11-10,271.571428571429,301.5
2022-11-11,272,300
2022-11-12,272.625,299
2022-11-13,273.25,298
2022-11-14,273.875,300
2022-11-15,274.5,300.5
2022-11-16,275.125,301
2022-11-17,275.75,304
2022-11-18,276.375,308.5
2022-11-19,277,313
2022-11-20,278.833333333333,321
2022-11-21,280.666666666667,321.5
2022-11-22,282.5,322
2022-11-23,284.333333333333,329
2022-11-24,286.166666666667,334
2022-11-25,288,337
2022-11-26,289.5,330
2022-11-27,291,329
2022-11-28,292.5,328
2022-11-29,294,328
2022-11-30,295.5,328.5
2022-12-01,297,329
2022-12-02,298.5,335
2022-12-03,300,344
2022-12-04,301.625,358
2022-12-05,303.25,364
2022-12-06,304.875,377
2022-12-07,306.5,390
2022-12-08,308.125,402
2022-12-09,309.75,408.5
2022-12-10,311.375,415
2022-12-11,313,420
2022-12-12,314.25,430
2022-12-13,315.5,438
2022-12-14,316.75,443
2022-12-15,318,457
2022-12-16,319.25,475
2022-12-17,320.5,480
2022-12-18,321.75,482
2022-12-19,323,477
2022-12-20,323.833333333333,472
2022-12-21,324.666666666667,465
2022-12-22,325.5,459
2022-12-23,326.333333333333,447
2022-12-24,327.166666666667,430
2022-12-25,328,433
2022-12-26,326.5,442
2022-12-27,325,441
2022-12-28,323.5,440
2022-12-29,322,436
2022-12-30,320.5,433
2022-12-31,319,426
2023-01-01,318,413
2023-01-02,317,393
2023-01-03,316,378
2023-01-04,315,366
2023-01-05,314,356
2023-01-06,313,341
2023-01-07,312,316
2023-01-08,311.222222222222,308
2023-01-09,310.444444444444,302
2023-01-10,309.666666666667,298
2023-01-11,308.888888888889,297.5
2023-01-12,308.111111111111,297
2023-01-13,307.333333333333,297.5
2023-01-14,306.555555555556,298
2023-01-15,305.777777777778,298
2023-01-16,305,294.5
2023-01-17,303.8,291
2023-01-18,302.6,288
2023-01-19,301.4,285.5
2023-01-20,300.2,283
2023-01-21,299,283
2023-01-22,297.666666666667,283
2023-01-23,296.333333333333,286
2023-01-24,295,288
2023-01-25,293.666666666667,290
2023-01-26,292.333333333333,293.5
2023-01-27,291,297
2023-01-28,289.666666666667,298
2023-01-29,288.333333333333,298
2023-01-30,287,298
2023-01-31,285.636363636364,298
2023-02-01,284.272727272727,298
2023-02-02,282.909090909091,293
2023-02-03,281.545454545455,288
2023-02-04,280.181818181818,283
2023-02-05,278.818181818182,281
2023-02-06,277.454545454545,279.5
2023-02-07,276.090909090909,278
2023-02-08,274.727272727273,281
2023-02-09,273.363636363636,284
2023-02-10,272,289
2023-02-11,270.875,289
2023-02-12,269.75,289
2023-02-13,268.625,287
2023-02-14,267.5,285
2023-02-15,266.375,283
2023-02-16,265.25,281.5
2023-02-17,264.125,280
2023-02-18,263,281
2023-02-19,262.333333333333,282.5
2023-02-20,261.666666666667,284
2023-02-21,261,286
2023-02-22,260.333333333333,288
2023-02-23,259.666666666667,289
2023-02-24,259,NA
2023-02-25,258.333333333333,NA
2023-02-26,257.666666666667,NA
2023-02-27,257,NA
2023-02-28,256,NA
2023-03-01,255,NA
2023-03-02,254,NA
2023-03-03,253,NA
2023-03-04,252,NA
2023-03-05,251,NA
2023-03-06,250.375,NA
2023-03-07,249.75,NA
2023-03-08,249.125,NA
2023-03-09,248.5,NA
2023-03-10,247.875,NA
2023-03-11,247.25,NA
2023-03-12,246.625,NA
2023-03-13,246,NA
2023-03-14,245.833333333333,NA
2023-03-15,245.666666666667,NA
2023-03-16,245.5,NA
2023-03-17,245.333333333333,NA
2023-03-18,245.166666666667,NA
2023-03-19,245,NA
